,location,total_sqft,bath,price,bhk,price_per_sqft
6991,Uttarahalli,1265.0,2.0,65.0,3,5138.339920948617
6994,Uttarahalli,1213.0,2.0,48.0,2,3957.131079967024
6996,Uttarahalli,900.0,2.0,35.0,2,3888.8888888888887
6997,Uttarahalli,1065.0,2.0,42.6,2,4000.0
7000,Uttarahalli,1125.0,2.0,47.0,2,4177.777777777777
7001,Uttarahalli,1270.0,2.0,55.25,3,4350.393700787402
7002,Uttarahalli,1270.0,2.0,55.25,3,4350.393700787402
7003,Uttarahalli,1107.0,2.0,45.0,2,4065.040650406504
7004,Uttarahalli,1200.0,2.0,55.0,2,4583.333333333333
7006,Uttarahalli,1460.0,3.0,76.0,3,5205.479452054795
7007,Uttarahalli,1500.0,3.0,68.0,3,4533.333333333333
7008,Uttarahalli,1120.0,2.0,50.0,2,4464.285714285715
7009,Uttarahalli,1150.0,2.0,46.0,2,4000.0
7010,Uttarahalli,1330.0,2.0,58.0,3,4360.902255639097
7012,Uttarahalli,1050.0,2.0,42.0,2,4000.0
7013,Uttarahalli,1125.0,2.0,48.0,2,4266.666666666667
7015,Uttarahalli,1345.0,2.0,57.0,3,4237.918215613383
7016,Uttarahalli,1345.0,2.0,57.0,3,4237.918215613383
7018,Uttarahalli,1000.0,2.0,52.0,2,5200.0
7019,Uttarahalli,1037.0,2.0,36.0,2,3471.552555448409
7021,Uttarahalli,1000.0,2.0,39.5,2,3950.0
7022,Uttarahalli,1125.0,1.0,45.0,2,4000.0
7024,Uttarahalli,1160.0,2.0,40.58,2,3498.2758620689656
7025,Uttarahalli,1123.0,2.0,60.0,2,5342.831700801425
7027,Uttarahalli,1000.0,2.0,35.0,2,3500.0
7028,Uttarahalli,1330.0,2.0,57.0,3,4285.714285714285
7029,Uttarahalli,1125.0,2.0,47.0,2,4177.777777777777
7030,Uttarahalli,1165.0,1.0,42.09,2,3612.8755364806866
7031,Uttarahalli,1260.0,2.0,55.0,2,4365.079365079365
7032,Uttarahalli,1284.0,2.0,53.36,2,4155.763239875389
7033,Uttarahalli,1150.0,2.0,45.99,2,3999.1304347826085
7035,Uttarahalli,1290.0,2.0,56.12,3,4350.387596899225
7036,Uttarahalli,1328.0,2.0,56.0,3,4216.8674698795185
7037,Uttarahalli,1040.0,2.0,36.4,2,3500.0
7038,Uttarahalli,1290.0,2.0,56.12,3,4350.387596899225
7040,Uttarahalli,1075.0,2.0,46.76,2,4349.767441860465
7041,Uttarahalli,1345.0,2.0,57.0,3,4237.918215613383
7042,Varthur,1160.0,2.0,44.0,2,3793.103448275862
7043,Varthur,1385.0,2.0,80.0,2,5776.173285198556
7045,Varthur,1024.0,2.0,42.0,2,4101.5625
7046,Varthur,1125.0,2.0,40.0,2,3555.5555555555557
7047,Varthur,1112.0,2.0,40.0,2,3597.122302158273
7048,Varthur,1055.0,2.0,45.35,2,4298.578199052133
7049,Varthur,1280.0,2.0,65.0,2,5078.125
7050,Varthur,977.0,2.0,36.0,2,3684.74923234391
7051,Varthur,1250.0,3.0,71.0,3,5680.0
7052,Varthur,1200.0,3.0,67.75,3,5645.833333333333
7053,Varthur,1111.0,2.0,41.88,2,3769.57695769577
7054,Varthur,1140.0,2.0,55.5,2,4868.421052631579
7055,Varthur,1012.0,2.0,59.0,2,5830.0395256917
7056,Varthur,1140.0,2.0,39.9,2,3500.0
7057,Varthur,1090.0,2.0,48.0,2,4403.6697247706425
7058,Varthur,1450.0,3.0,71.0,3,4896.551724137931
7059,Varthur,1210.0,2.0,60.0,2,4958.677685950413
7060,Varthur,1070.0,2.0,46.0,2,4299.065420560748
7061,Varthur,1360.0,2.0,85.0,3,6250.0
7062,Varthur,965.0,2.0,34.0,2,3523.316062176166
7063,Varthur,1120.0,2.0,44.24,2,3950.0
7064,Varthur,1395.0,2.0,79.0,3,5663.082437275985
7065,Varthur,1085.0,2.0,45.0,2,4147.465437788019
7066,Varthur,1250.0,2.0,47.0,2,3760.0
7067,Varthur,1200.0,3.0,68.38,3,5698.333333333333
7069,Varthur,1155.0,2.0,60.0,2,5194.805194805195
7070,Varthur,1035.0,2.0,60.0,2,5797.101449275362
7071,Varthur,1155.0,2.0,39.0,2,3376.6233766233768
7072,Varthur,1180.0,2.0,55.0,2,4661.016949152542
7074,Varthur,1738.0,2.0,57.35,2,3299.7698504027617
7075,Varthur,1045.0,2.0,40.65,2,3889.9521531100477
7076,Varthur,1155.0,2.0,39.0,2,3376.6233766233768
7078,Varthur,1210.0,2.0,64.15,2,5301.652892561984
7080,Varthur,1105.0,2.0,38.0,2,3438.914027149321
7081,Varthur,1560.0,3.0,90.0,3,5769.2307692307695
7082,Varthur,1760.0,2.0,85.0,2,4829.545454545455
7083,Varthur,1210.0,2.0,54.0,2,4462.809917355372
7084,Varthur,1112.0,2.0,40.0,2,3597.122302158273
7086,Varthur,1000.0,1.0,65.0,2,6500.0
7088,Varthur Road,900.0,2.0,27.0,2,3000.0
7089,Varthur Road,1277.0,2.0,59.0,2,4620.203602192639
7090,Varthur Road,1247.0,2.0,58.0,3,4651.162790697675
7091,Varthur Road,1050.0,2.0,42.7,2,4066.6666666666665
7092,Varthur Road,1255.0,2.0,52.76,2,4203.98406374502
7094,Varthur Road,1033.0,2.0,32.0,2,3097.773475314618
7095,Varthur Road,1140.0,2.0,49.11,2,4307.894736842105
7096,Varthur Road,850.0,2.0,25.4,2,2988.235294117647
7097,Vasanthapura,1022.0,2.0,40.0,2,3913.894324853229
7098,Vasanthapura,1135.0,2.0,39.73,2,3500.440528634361
7099,Vasanthapura,995.0,2.0,34.82,2,3499.497487437186
7100,Vasanthapura,995.0,2.0,34.82,2,3499.497487437186
7101,Vasanthapura,1037.0,2.0,36.28,2,3498.553519768563
7102,Vasanthapura,978.0,2.0,34.22,2,3498.9775051124743
7103,Vasanthapura,1037.0,2.0,36.28,2,3498.553519768563
7104,Vidyaranyapura,1440.0,2.0,95.0,2,6597.222222222223
7105,Vidyaranyapura,1062.0,2.0,38.0,2,3578.154425612053
7106,Vidyaranyapura,1200.0,2.0,55.0,2,4583.333333333333
7107,Vidyaranyapura,1200.0,4.0,90.0,4,7500.0
7109,Vidyaranyapura,1060.0,2.0,55.0,2,5188.679245283019
7110,Vidyaranyapura,1100.0,2.0,54.0,2,4909.090909090909
7111,Vidyaranyapura,1440.0,2.0,70.0,3,4861.111111111111
7112,Vidyaranyapura,1100.0,2.0,54.0,2,4909.090909090909
7113,Vidyaranyapura,1000.0,2.0,35.0,2,3500.0
7115,Vidyaranyapura,1120.0,2.0,70.0,2,6250.0
7116,Vidyaranyapura,945.0,2.0,40.0,2,4232.804232804233
7117,Vidyaranyapura,1100.0,2.0,54.0,2,4909.090909090909
7118,Vidyaranyapura,1200.0,2.0,65.0,3,5416.666666666667
7119,Vidyaranyapura,1200.0,2.0,52.0,2,4333.333333333333
7120,Vidyaranyapura,1050.0,2.0,50.0,2,4761.9047619047615
7121,Vidyaranyapura,1188.0,2.0,50.0,2,4208.754208754209
7122,Vidyaranyapura,1100.0,2.0,75.0,3,6818.181818181818
7123,Vidyaranyapura,1100.0,2.0,72.0,3,6545.454545454545
7124,Vidyaranyapura,2400.0,5.0,135.0,4,5625.0
7125,Vidyaranyapura,1100.0,2.0,41.0,2,3727.2727272727275
7126,Vidyaranyapura,1200.0,2.0,60.5,2,5041.666666666667
7127,Vidyaranyapura,1200.0,2.0,42.0,2,3500.0
7128,Vijayanagar,1704.0,3.0,110.0,3,6455.399061032864
7129,Vijayanagar,1933.0,3.0,129.0,3,6673.564407656492
7131,Vijayanagar,1450.0,3.0,100.0,3,6896.551724137931
7132,Vijayanagar,1580.0,2.0,134.0,3,8481.012658227848
7133,Vijayanagar,1826.0,3.0,121.0,3,6626.506024096386
7134,Vijayanagar,1739.0,3.0,116.0,3,6670.500287521564
7135,Vijayanagar,1490.0,3.0,100.0,3,6711.4093959731545
7136,Vijayanagar,1180.0,2.0,65.0,2,5508.474576271186
7137,Vijayanagar,606.0,1.0,34.78,1,5739.273927392739
7138,Vijayanagar,1352.0,2.0,68.0,2,5029.585798816568
7139,Vijayanagar,1527.0,3.0,115.0,3,7531.106745252128
7140,Vijayanagar,989.0,2.0,60.0,2,6066.734074823054
7141,Vijayanagar,1520.0,2.0,103.0,3,6776.315789473684
7142,Vijayanagar,1749.0,3.0,117.0,3,6689.536878216123
7143,Vijayanagar,1046.0,2.0,75.0,2,7170.172084130019
7144,Vijayanagar,606.0,1.0,40.0,1,6600.660066006601
7145,Vijayanagar,1200.0,2.0,62.0,2,5166.666666666667
7148,Vijayanagar,1760.0,3.0,140.0,3,7954.545454545455
7149,Vijayanagar,2047.0,3.0,136.0,3,6643.869076697606
7150,Vijayanagar,1200.0,2.0,75.0,3,6250.0
7151,Vijayanagar,1178.0,2.0,82.0,2,6960.950764006791
7152,Vijayanagar,864.0,2.0,45.0,2,5208.333333333333
7154,Vijayanagar,920.0,2.0,60.0,2,6521.739130434783
7155,Vijayanagar,1019.0,2.0,58.0,2,5691.854759568204
7156,Vijayanagar,2400.0,6.0,125.0,5,5208.333333333333
7157,Vijayanagar,1180.0,2.0,86.0,2,7288.135593220339
7158,Vijayanagar,1046.0,2.0,49.06,2,4690.248565965583
7159,Vijayanagar,2400.0,2.0,230.0,1,9583.333333333334
7160,Vijayanagar,492.0,1.0,40.0,1,8130.081300813008
7162,Vishveshwarya Layout,750.0,1.0,30.0,1,4000.0
7163,Vishveshwarya Layout,2000.0,4.0,75.0,4,3750.0
7164,Vishveshwarya Layout,2100.0,6.0,92.0,6,4380.952380952381
7165,Vishveshwarya Layout,2000.0,3.0,90.0,4,4500.0
7166,Vishwapriya Layout,820.0,2.0,30.0,2,3658.5365853658536
7167,Vishwapriya Layout,770.0,2.0,30.0,2,3896.103896103896
7168,Vishwapriya Layout,910.0,2.0,36.0,2,3956.043956043956
7169,Vishwapriya Layout,890.0,2.0,37.0,2,4157.303370786517
7170,Vittasandra,1404.0,2.0,71.0,2,5056.980056980057
7171,Vittasandra,1246.0,2.0,67.0,2,5377.2070626003215
7172,Vittasandra,1404.0,2.0,69.3,2,4935.897435897436
7173,Vittasandra,1246.0,2.0,67.3,2,5401.284109149277
7174,Vittasandra,1246.0,2.0,64.5,2,5176.565008025682
7175,Vittasandra,1246.0,2.0,64.5,2,5176.565008025682
7176,Vittasandra,1246.0,2.0,68.0,2,5457.463884430176
7178,Vittasandra,1238.0,2.0,67.0,2,5411.954765751211
7179,Vittasandra,1404.0,2.0,75.0,2,5341.880341880342
7180,Vittasandra,1246.0,2.0,65.0,2,5216.69341894061
7181,Vittasandra,1238.0,2.0,67.0,2,5411.954765751211
7182,Vittasandra,1246.0,2.0,67.4,2,5409.309791332264
7183,Vittasandra,1259.0,2.0,67.4,2,5353.455123113583
7184,Vittasandra,1404.0,2.0,68.8,2,4900.284900284901
7185,Vittasandra,1246.0,2.0,62.3,2,5000.0
7186,Vittasandra,1246.0,2.0,63.0,2,5056.179775280899
7187,Vittasandra,1246.0,2.0,67.4,2,5409.309791332264
7188,Vittasandra,1246.0,2.0,65.4,2,5248.796147672553
7190,Vittasandra,1238.0,2.0,67.32,2,5437.802907915992
7191,Vittasandra,1246.0,2.0,67.4,2,5409.309791332264
7193,Vittasandra,1246.0,2.0,67.3,2,5401.284109149277
7194,Vittasandra,1404.0,2.0,70.0,2,4985.754985754986
7195,Vittasandra,1259.0,2.0,67.48,2,5359.809372517871
7196,Vittasandra,1404.0,2.0,75.0,2,5341.880341880342
7198,Vittasandra,1246.0,2.0,67.0,2,5377.2070626003215
7201,Vittasandra,1404.0,2.0,72.0,2,5128.205128205128
7202,Vittasandra,1246.0,2.0,67.5,2,5417.335473515249
7203,Vittasandra,1246.0,2.0,67.5,2,5417.335473515249
7204,Vittasandra,1404.0,2.0,70.0,2,4985.754985754986
7205,Vittasandra,1246.0,2.0,65.0,2,5216.69341894061
7206,Vittasandra,1246.0,2.0,67.4,2,5409.309791332264
7210,Whitefield,1610.0,3.0,81.0,3,5031.055900621118
7211,Whitefield,1459.0,2.0,94.82,2,6498.971898560658
7216,Whitefield,1280.0,2.0,75.0,2,5859.375
7218,Whitefield,1910.0,3.0,161.0,3,8429.319371727748
7219,Whitefield,3252.0,4.0,230.0,4,7072.570725707257
7220,Whitefield,11890.0,4.0,700.0,4,5887.300252312868
7223,Whitefield,1150.0,2.0,70.0,2,6086.95652173913
7224,Whitefield,1768.0,3.0,101.0,3,5712.669683257918
7226,Whitefield,4144.0,4.0,315.0,4,7601.351351351352
7227,Whitefield,4104.0,4.0,360.0,4,8771.929824561403
7228,Whitefield,1790.0,3.0,100.0,3,5586.592178770949
7229,Whitefield,1720.0,3.0,100.0,3,5813.953488372093
7231,Whitefield,1640.0,4.0,91.0,3,5548.780487804878
7234,Whitefield,2280.0,4.0,126.0,3,5526.315789473684
7238,Whitefield,1897.0,3.0,130.0,3,6852.925672113864
7239,Whitefield,2225.0,2.0,125.0,3,5617.9775280898875
7240,Whitefield,4348.5,2.0,304.0,4,6990.916407956766
7243,Whitefield,2268.0,3.0,163.0,4,7186.94885361552
7246,Whitefield,2400.0,4.0,200.0,4,8333.333333333334
7248,Whitefield,1360.0,2.0,95.0,2,6985.294117647059
7250,Whitefield,1697.0,3.0,94.79,3,5585.739540365351
7251,Whitefield,5000.0,4.0,400.0,4,8000.0
7252,Whitefield,3000.0,5.0,250.0,4,8333.333333333334
7253,Whitefield,1700.0,3.0,115.0,3,6764.705882352941
7256,Whitefield,2842.0,3.0,162.0,3,5700.2111189303305
7260,Whitefield,1500.0,3.0,130.0,3,8666.666666666666
7261,Whitefield,1280.0,2.0,75.0,2,5859.375
7263,Whitefield,1405.0,2.0,78.0,3,5551.601423487545
7264,Whitefield,2225.0,3.0,115.0,3,5168.539325842697
7265,Whitefield,1272.0,2.0,95.05,2,7472.4842767295595
7268,Whitefield,1192.0,2.0,71.0,2,5956.375838926175
7272,Whitefield,1626.0,3.0,89.0,3,5473.554735547355
7273,Whitefield,1585.0,3.0,88.0,3,5552.05047318612
7274,Whitefield,665.0,2.0,28.585,1,4298.496240601504
7276,Whitefield,1280.0,2.0,85.0,2,6640.625
7277,Whitefield,1200.0,3.0,68.5,3,5708.333333333333
7278,Whitefield,4000.0,4.0,330.0,4,8250.0
7279,Whitefield,1697.0,3.0,108.0,3,6364.172068355922
7281,Whitefield,3606.0,4.0,312.0,4,8652.246256239601
7282,Whitefield,1485.0,2.0,90.0,2,6060.606060606061
7283,Whitefield,950.0,1.0,50.0,1,5263.1578947368425
7284,Whitefield,3584.0,4.0,199.0,4,5552.455357142857
7285,Whitefield,825.0,1.0,45.0,1,5454.545454545455
7288,Whitefield,1635.0,2.0,85.0,3,5198.7767584097855
7289,Whitefield,1216.0,2.0,79.0,2,6496.710526315789
7295,Whitefield,920.0,2.0,63.0,2,6847.826086956522
7297,Whitefield,1170.0,2.0,71.0,2,6068.376068376068
7298,Whitefield,1118.0,2.0,75.0,2,6708.4078711985685
7299,Whitefield,1800.0,3.0,110.0,3,6111.111111111111
7300,Whitefield,1562.0,3.0,103.0,3,6594.110115236876
7303,Whitefield,2321.0,4.0,128.0,3,5514.864282636794
7304,Whitefield,1320.0,2.0,95.0,2,7196.969696969697
7307,Whitefield,3010.0,3.0,200.0,3,6644.518272425249
7308,Whitefield,1346.0,2.0,96.17,2,7144.873699851411
7313,Whitefield,2500.0,4.0,155.0,4,6200.0
7314,Whitefield,905.0,1.0,55.0,1,6077.348066298343
7316,Whitefield,2268.0,3.0,146.0,4,6437.389770723104
7319,Whitefield,630.5,1.0,32.79,1,5200.634417129262
7320,Whitefield,3537.0,5.0,210.0,4,5937.234944868533
7322,Whitefield,1697.0,3.0,115.0,3,6776.664702416028
7326,Whitefield,3250.0,5.0,290.0,5,8923.076923076924
7330,Whitefield,1269.0,2.0,75.0,2,5910.16548463357
7331,Whitefield,3227.0,5.0,250.0,5,7747.133560582584
7332,Whitefield,1545.0,3.0,79.0,3,5113.26860841424
7335,Whitefield,3262.0,4.0,260.0,4,7970.570202329859
7337,Whitefield,1132.0,2.0,79.28,2,7003.533568904593
7340,Whitefield,2830.0,5.0,160.0,4,5653.7102473498235
7342,Whitefield,1195.0,2.0,70.0,2,5857.740585774059
7343,Whitefield,3480.0,4.0,284.0,3,8160.919540229885
7346,Whitefield,709.0,1.0,34.385,1,4849.788434414669
7348,Whitefield,1320.0,2.0,79.5,2,6022.727272727273
7349,Whitefield,750.0,2.0,52.7,2,7026.666666666667
7350,Whitefield,1200.0,3.0,61.96,3,5163.333333333333
7355,Whitefield,2094.0,2.0,113.19,3,5405.444126074499
7357,Whitefield,3445.0,5.0,270.0,4,7837.44557329463
7358,Whitefield,1700.0,3.0,140.0,3,8235.29411764706
7359,Whitefield,4827.0,4.0,400.0,4,8286.720530350114
7360,Whitefield,1405.0,2.0,84.5,2,6014.234875444839
7362,Whitefield,3252.0,4.0,280.0,4,8610.086100861008
7364,Whitefield,1150.0,2.0,90.0,2,7826.086956521739
7365,Whitefield,2400.0,4.0,147.0,4,6125.0
7367,Whitefield,624.0,1.0,35.0,1,5608.974358974359
7370,Whitefield,1700.0,3.0,95.0,3,5588.235294117647
7371,Whitefield,4960.0,4.0,400.0,4,8064.5161290322585
7372,Whitefield,2928.0,4.0,198.0,4,6762.295081967213
7375,Whitefield,1216.0,2.0,84.0,2,6907.894736842105
7376,Whitefield,2882.0,5.0,204.0,4,7078.417765440666
7377,Whitefield,1840.0,3.0,140.0,3,7608.695652173913
7378,Whitefield,1778.0,3.0,122.0,3,6861.6422947131605
7380,Whitefield,650.0,1.0,25.0,1,3846.153846153846
7381,Whitefield,2155.0,3.0,125.0,4,5800.46403712297
7386,Whitefield,1216.0,2.0,75.0,2,6167.763157894737
7388,Whitefield,1255.0,2.0,77.0,2,6135.4581673306775
7389,Whitefield,1216.0,2.0,73.0,2,6003.289473684211
7390,Whitefield,709.0,1.0,34.735,1,4899.153737658674
7394,Whitefield,1745.0,3.0,100.0,3,5730.659025787965
7395,Whitefield,3200.0,4.0,224.0,4,7000.0
7397,Whitefield,825.0,1.0,44.9,1,5442.424242424242
7401,Whitefield,1870.0,3.0,138.0,3,7379.679144385027
7404,Whitefield,1862.0,3.0,125.0,3,6713.211600429646
7405,Whitefield,1655.0,3.0,113.0,3,6827.794561933535
7406,Whitefield,530.0,1.0,29.44,1,5554.7169811320755
7408,Whitefield,905.0,1.0,50.0,1,5524.861878453039
7409,Whitefield,1600.0,3.0,82.0,3,5125.0
7410,Whitefield,1230.0,4.0,80.0,4,6504.065040650406
7412,Whitefield,630.5,1.0,32.15,1,5099.127676447264
7413,Whitefield,905.0,1.0,52.0,1,5745.85635359116
7417,Whitefield,1216.0,2.0,83.0,2,6825.6578947368425
7422,Whitefield,4075.0,5.0,226.0,4,5546.01226993865
7423,Whitefield,1216.0,2.0,75.0,2,6167.763157894737
7431,Whitefield,2856.0,5.0,158.5,4,5549.7198879551825
7434,Whitefield,750.0,1.0,51.0,1,6800.0
7437,Whitefield,1173.0,2.0,77.0,2,6564.364876385337
7438,Whitefield,1200.0,3.0,68.4,3,5700.000000000001
7442,Whitefield,3425.0,5.0,250.0,4,7299.270072992701
7447,Whitefield,2173.0,3.0,128.0,3,5890.473999079613
7449,Whitefield,905.0,1.0,62.0,1,6850.828729281768
7450,Whitefield,1870.0,3.0,138.0,3,7379.679144385027
7451,Whitefield,1320.0,2.0,99.26,2,7519.69696969697
7452,Whitefield,2901.0,4.0,190.0,3,6549.465701482248
7453,Whitefield,1485.0,2.0,96.51,2,6498.989898989899
7454,Whitefield,1755.0,3.0,101.0,3,5754.985754985755
7456,Whitefield,2225.0,3.0,149.0,3,6696.6292134831465
7457,Whitefield,1250.0,2.0,82.0,2,6560.0
7459,Whitefield,605.0,1.0,40.0,1,6611.570247933884
7462,Whitefield,2210.0,3.0,156.0,3,7058.823529411765
7463,Whitefield,1173.0,2.0,78.2,2,6666.666666666667
7464,Whitefield,1740.0,4.0,130.0,3,7471.264367816092
7465,Whitefield,1216.0,2.0,75.0,2,6167.763157894737
7467,Whitefield,1655.0,3.0,120.0,3,7250.755287009063
7470,Whitefield,1180.0,2.0,70.0,2,5932.203389830508
7472,Whitefield,2023.0,4.0,130.0,3,6426.099851705388
7473,Whitefield,2134.0,4.0,118.0,3,5529.522024367385
7476,Whitefield,905.0,1.0,60.0,1,6629.834254143647
7482,Whitefield,1452.0,3.0,90.0,3,6198.347107438017
7483,Whitefield,2850.0,5.0,240.0,4,8421.052631578947
7486,Whitefield,2830.0,5.0,190.0,4,6713.780918727915
7487,Whitefield,1295.0,2.0,78.5,2,6061.776061776061
7488,Whitefield,840.0,1.0,57.6,1,6857.142857142857
7489,Whitefield,640.0,1.0,19.83,1,3098.4374999999995
7490,Whitefield,1991.0,3.0,104.0,3,5223.505775991964
7494,Whitefield,1655.0,3.0,97.0,3,5861.027190332326
7495,Whitefield,1850.0,3.0,150.0,3,8108.108108108108
7496,Whitefield,1200.0,3.0,67.77,3,5647.5
7497,Whitefield,1290.0,2.0,90.0,2,6976.7441860465115
7500,Whitefield,1216.0,2.0,75.0,2,6167.763157894737
7501,Whitefield,1356.0,2.0,94.84,2,6994.100294985251
7502,Whitefield,1338.0,2.0,103.0,2,7698.056801195815
7505,Whitefield,3450.0,4.0,208.0,3,6028.985507246377
7509,Whitefield,1267.0,2.0,90.33,2,7129.439621152328
7510,Whitefield,2400.0,4.0,143.0,4,5958.333333333333
7511,Whitefield,1836.0,3.0,125.0,3,6808.278867102396
7513,Whitefield,3596.0,3.0,200.0,3,5561.735261401557
7514,Whitefield,1275.0,2.0,65.0,3,5098.0392156862745
7517,Whitefield,1216.0,2.0,82.0,2,6743.421052631579
7518,Whitefield,1495.0,3.0,88.0,2,5886.28762541806
7519,Whitefield,1564.0,3.0,103.0,3,6585.677749360614
7520,Whitefield,1585.0,3.0,84.0,3,5299.6845425867505
7523,Whitefield,1558.0,3.0,90.0,3,5776.636713735558
7524,Whitefield,1216.0,2.0,75.0,2,6167.763157894737
7526,Whitefield,1704.0,3.0,120.0,3,7042.2535211267605
7528,Whitefield,1256.0,2.0,73.0,2,5812.101910828025
7531,Whitefield,1300.0,2.0,78.0,2,6000.0
7532,Whitefield,1570.0,3.0,88.0,3,5605.095541401274
7533,Whitefield,1216.0,2.0,84.03,2,6910.361842105263
7535,Whitefield,1216.0,2.0,72.5,2,5962.171052631579
7537,Whitefield,2025.0,4.0,115.0,3,5679.0123456790125
7538,Whitefield,1346.0,2.0,100.0,3,7429.420505200595
7542,Whitefield,2990.0,3.0,198.0,4,6622.0735785953175
7545,Whitefield,1720.0,3.0,98.97,3,5754.069767441861
7546,Whitefield,1600.0,3.0,95.0,3,5937.5
7547,Whitefield,1655.0,3.0,108.0,3,6525.679758308157
7548,Whitefield,1740.0,3.0,95.0,3,5459.770114942528
7550,Whitefield,1350.0,2.0,88.0,2,6518.518518518518
7552,Whitefield,1216.0,2.0,80.0,2,6578.9473684210525
7553,Whitefield,2900.0,4.0,225.0,4,7758.620689655172
7554,Whitefield,1340.0,2.0,101.0,2,7537.313432835821
7556,Whitefield,1500.0,3.0,78.57,3,5237.999999999999
7557,Whitefield,1626.0,3.0,85.0,3,5227.552275522755
7559,Whitefield,1100.0,2.0,65.0,2,5909.090909090909
7561,Whitefield,1270.0,2.0,65.0,3,5118.110236220473
7562,Whitefield,3117.0,3.0,261.0,3,8373.435996150145
7563,Whitefield,1216.0,2.0,73.0,2,6003.289473684211
7565,Whitefield,3150.0,3.0,290.0,3,9206.349206349207
7567,Whitefield,2956.0,5.0,234.0,4,7916.102841677944
7571,Whitefield,2247.0,3.0,145.0,3,6453.048509123276
7572,Whitefield,3940.0,5.0,265.0,4,6725.888324873096
7574,Whitefield,1160.0,2.0,67.0,2,5775.862068965517
7576,Whitefield,1180.0,2.0,77.0,2,6525.423728813559
7577,Whitefield,2140.0,3.0,139.0,3,6495.327102803738
7578,Whitefield,1314.0,2.0,84.0,2,6392.6940639269405
7585,Whitefield,1431.0,3.0,85.0,3,5939.902166317261
7586,Whitefield,524.0,1.0,29.0,1,5534.3511450381675
7587,Whitefield,2830.0,4.0,161.0,4,5689.04593639576
7588,Whitefield,2135.0,3.0,149.0,4,6978.922716627635
7590,Whitefield,3075.0,2.0,188.0,4,6113.821138211382
7591,Whitefield,1760.0,3.0,160.0,3,9090.90909090909
7592,Whitefield,1655.0,3.0,110.0,3,6646.525679758308
7593,Whitefield,840.0,1.0,57.0,1,6785.714285714285
7594,Whitefield,1725.0,3.0,106.0,3,6144.927536231884
7597,Whitefield,516.0,1.0,39.0,1,7558.139534883721
7599,Whitefield,6000.0,4.0,410.0,4,6833.333333333333
7600,Whitefield,1639.0,3.0,107.0,3,6528.370957901159
7601,Whitefield,1820.0,3.0,113.0,3,6208.791208791209
7603,Whitefield,3565.0,4.0,218.0,4,6115.007012622721
7604,Whitefield,3410.0,5.0,253.0,4,7419.354838709677
7607,Whitefield,4500.0,4.0,330.0,4,7333.333333333333
7608,Whitefield,1250.0,2.0,85.0,2,6800.0
7610,Whitefield,1277.0,2.0,77.0,2,6029.757243539546
7611,Whitefield,1820.0,3.0,140.0,3,7692.307692307692
7612,Whitefield,3453.0,4.0,247.0,4,7153.200115841298
7618,Whitefield,2280.0,4.0,125.0,3,5482.456140350877
7619,Whitefield,2882.0,5.0,200.0,4,6939.625260235947
7621,Whitefield,1639.5,3.0,92.63,3,5649.893260140287
7624,Whitefield,1190.0,2.0,70.0,2,5882.35294117647
7626,Whitefield,1270.0,2.0,94.0,2,7401.574803149606
7627,Whitefield,1220.0,2.0,89.0,2,7295.081967213115
7630,Whitefield,3758.0,3.0,300.0,3,7982.969664715274
7635,Whitefield,1216.0,2.0,72.0,2,5921.0526315789475
7637,Whitefield,5400.0,5.0,475.0,4,8796.296296296296
7638,Whitefield,1396.0,3.0,74.0,3,5300.859598853868
7647,Whitefield,1615.0,3.0,96.9,3,6000.0
7653,Whitefield,1200.0,2.0,70.0,2,5833.333333333333
7656,Whitefield,1216.0,2.0,75.0,2,6167.763157894737
7658,Whitefield,2321.0,4.0,157.0,3,6764.325721671693
7659,Whitefield,1224.0,2.0,75.0,2,6127.450980392156
7660,Whitefield,1655.0,3.0,113.0,3,6827.794561933535
7662,Whitefield,4144.0,5.0,331.0,5,7987.451737451737
7665,Whitefield,1200.0,3.0,67.75,3,5645.833333333333
7666,Whitefield,2444.0,4.0,145.0,4,5932.896890343699
7667,Whitefield,1270.0,2.0,110.0,2,8661.417322834646
7668,Whitefield,1660.0,3.0,110.0,3,6626.506024096386
7669,Whitefield,1270.0,2.0,105.0,2,8267.71653543307
7671,Whitefield,1173.0,2.0,78.2,2,6666.666666666667
7672,Whitefield,1362.0,2.0,85.0,2,6240.822320117474
7674,Whitefield,1457.0,2.0,105.0,3,7206.588881262869
7675,Whitefield,1720.0,3.0,128.0,3,7441.860465116279
7679,Whitefield,1564.0,3.0,103.0,3,6585.677749360614
7683,Whitefield,1639.0,3.0,107.0,3,6528.370957901159
7684,Whitefield,1760.0,3.0,139.0,3,7897.727272727273
7685,Whitefield,613.0,1.0,48.0,1,7830.342577487765
7686,Whitefield,1730.0,3.0,125.0,3,7225.43352601156
7688,Whitefield,877.0,1.0,59.0,1,6727.480045610034
7692,Yelachenahalli,1464.0,2.0,105.0,3,7172.131147540984
7693,Yelachenahalli,2400.0,1.0,150.0,2,6250.0
7694,Yelachenahalli,1700.0,3.0,130.0,3,7647.058823529412
7695,Yelachenahalli,1080.0,2.0,55.0,2,5092.592592592592
7696,Yelachenahalli,1400.0,2.0,78.0,2,5571.428571428572
